uid,perc_repeat_7,gender,age_group,regions_us
5708,0.4492753623188406,Male,45+,Midwest
5709,0.6871794871794872,Male,18-44,Northeast
5710,0.701271186440678,Male,45+,Northeast
5712,0.7333333333333333,Male,18-44,West
5713,0.23178807947019867,Male,45+,Midwest
5714,0.5333333333333333,Male,18-44,Midwest
5715,0.5151515151515151,NA,NA,NA
5716,0.17073170731707318,Female,18-44,West
5717,0.4648241206030151,Female,18-44,NA
5719,0.31336405529953915,Female,18-44,Midwest
5720,0.22972972972972974,Female,18-44,NA
5721,0.35353535353535354,Female,18-44,NA
5722,0.6251655629139072,Male,18-44,South
5723,0.22857142857142856,Female,45+,NA
5724,0.273972602739726,Female,45+,South
5725,0.2711864406779661,Female,18-44,Midwest
5726,0.15384615384615385,Female,18-44,NA
5727,0.37333333333333335,Female,18-44,NA
5728,0.4405594405594406,Female,18-44,South
5730,0.25903614457831325,Female,18-44,NA
5731,0.3157894736842105,Female,18-44,Midwest
5732,0.4965034965034965,Female,18-44,South
5735,0.49751737835153925,Female,18-44,NA
5736,0.13636363636363635,Female,18-44,West
5738,0.45454545454545453,Female,18-44,NA
5739,0.3303834808259587,Female,18-44,Midwest
5740,0.39933993399339934,Female,45+,NA
5742,0.40923076923076923,Female,18-44,NA
5744,0.4290718038528897,Female,18-44,South
5745,0.24390243902439024,Female,18-44,South
5746,0.3804347826086957,Female,18-44,NA
5747,0.2676056338028169,Female,18-44,Midwest
5748,0.10869565217391304,Female,18-44,South
5749,0.43333333333333335,Female,18-44,Northeast
5750,0.621900826446281,Female,18-44,South
5751,0.6833503575076609,Female,45+,Northeast
5753,0.14583333333333334,NA,NA,NA
5755,0.6411917098445595,Female,18-44,South
5756,0.3764705882352941,Female,18-44,West
5757,0.6402930402930402,Female,18-44,South
5758,0.42,Female,18-44,Midwest
5759,0.30357142857142855,Female,18-44,NA
5760,0.4222222222222222,Female,18-44,NA
5762,0.3145478374836173,Female,18-44,South
5763,0.3231939163498099,Female,18-44,South
5764,0.33495145631067963,Female,18-44,Northeast
5765,0.2978723404255319,Female,18-44,Northeast
5766,0.18556701030927836,Female,18-44,West
5768,0.3493975903614458,Female,18-44,NA
5769,0.2676056338028169,Female,18-44,Midwest
5772,0.19463087248322147,Female,18-44,Midwest
5773,0.16666666666666666,Female,18-44,South
5774,0.2545454545454545,Female,18-44,West
5775,0.3352272727272727,NA,NA,NA
5776,0.4166666666666667,Female,18-44,South
5778,0.3945818610129564,Female,18-44,West
5780,0.6075334143377886,Female,18-44,West
5781,0.27158774373259054,Female,18-44,Midwest
5782,0.45393258426966293,Female,18-44,Northeast
5783,0.2536231884057971,Female,45+,South
5785,0.29,Female,18-44,Midwest
5786,0.408,NA,NA,NA
5787,0.7355072463768116,Female,18-44,Midwest
5788,0.425531914893617,Female,45+,South
5789,0.6038461538461538,Female,18-44,NA
5790,0.44329896907216493,NA,NA,NA
5791,0.27167630057803466,Female,18-44,West
5792,0.42081447963800905,Male,45+,South
5794,0.3942307692307692,Male,45+,Northeast
5795,0.32727272727272727,Male,45+,NA
5797,0.439873417721519,Female,18-44,South
5798,0.1694915254237288,Female,18-44,South
5800,0.4420485175202156,Female,18-44,Midwest
5801,0.44554455445544555,NA,NA,NA
5803,0.35119047619047616,Female,18-44,South
5804,0.15476190476190477,Female,18-44,NA
5805,0.2912621359223301,Female,18-44,West
5806,0.24577861163227016,NA,NA,NA
5809,0.5223880597014925,Female,18-44,West
5810,0.3212996389891697,Female,18-44,West
5812,0.07894736842105263,Female,18-44,Midwest
5813,0.4946236559139785,Female,18-44,NA
5814,0.11475409836065574,Female,18-44,South
5816,0.4601851851851852,Female,18-44,NA
5817,0.0,Female,18-44,South
5820,0.5440414507772021,NA,NA,NA
5824,0.5207667731629393,Female,18-44,NA
5825,0.5124555160142349,Female,18-44,NA
5826,0.28888888888888886,Male,18-44,West
5827,0.35,Male,18-44,Northeast
5828,0.5649717514124294,Female,18-44,Midwest
5829,0.45614035087719296,Male,18-44,NA
5830,0.6538830297219559,Female,18-44,Northeast
5831,0.5112359550561798,Male,45+,South
5832,0.18620689655172415,Female,18-44,NA
5835,0.7469879518072289,NA,NA,NA
5836,0.1,Female,18-44,Northeast
5838,0.125,Female,45+,Northeast
5839,0.5463623395149786,Male,18-44,West
5840,0.20080321285140562,Female,45+,Midwest
5841,0.2755102040816326,Female,18-44,Midwest
5842,0.49390243902439024,NA,NA,NA
5843,0.5165745856353591,NA,NA,NA
5844,0.4177396280400572,NA,NA,NA
5845,0.25609756097560976,Female,45+,NA
5846,0.6643356643356644,Male,45+,Midwest
5847,0.46534653465346537,Male,18-44,South
5848,0.345679012345679,Male,18-44,Northeast
5849,0.4421768707482993,Male,18-44,NA
5850,0.2675521821631879,Male,18-44,NA
5853,0.2641509433962264,Female,18-44,West
5854,0.5170998632010944,NA,NA,NA
5855,0.4232081911262799,Female,45+,Northeast
5856,0.5070754716981132,Female,45+,Midwest
5859,0.43137254901960786,Female,18-44,NA
5860,0.0,Female,45+,South
5861,0.25757575757575757,Female,18-44,Midwest
5863,0.375736160188457,Female,45+,Midwest
5864,0.38477801268498946,Female,45+,Northeast
5865,0.4567901234567901,Female,18-44,Northeast
5866,0.42857142857142855,Female,18-44,Midwest
5867,0.35135135135135137,NA,NA,NA
5870,0.2815533980582524,Female,18-44,NA
5871,0.3758620689655172,Female,18-44,Midwest
5872,0.14285714285714285,Male,45+,West
5873,0.33418367346938777,NA,NA,NA
5874,0.5810185185185185,Female,18-44,Northeast
5875,0.4794520547945205,Female,18-44,NA
5876,0.5308056872037915,Male,18-44,NA
5877,0.25,Female,18-44,NA
5878,0.6826446280991736,Female,18-44,South
5880,0.30303030303030304,Female,18-44,West
5881,0.26326530612244897,Female,18-44,Northeast
5883,0.07207207207207207,Female,18-44,South
5885,0.5882352941176471,Female,18-44,NA
5886,0.36538461538461536,Female,18-44,South
5887,0.2527821939586645,Female,18-44,Northeast
5889,0.2545454545454545,Female,45+,West
5890,0.5776031434184676,Male,45+,South
5892,0.24369747899159663,Female,18-44,West
5893,0.24444444444444444,Female,45+,Northeast
5894,0.5535390199637024,Female,18-44,West
5896,0.4123989218328841,NA,NA,NA
5897,0.4538834951456311,Female,45+,Midwest
5898,0.4311377245508982,Female,18-44,NA
5899,0.325,Female,18-44,Midwest
5900,0.3108974358974359,Female,18-44,South
5901,0.5504587155963303,Female,18-44,Midwest
5902,0.45057471264367815,Female,18-44,NA
5903,0.3695652173913043,Male,18-44,Midwest
5904,0.5205479452054794,Female,18-44,South
5905,0.36470588235294116,Female,45+,South
5906,0.4567307692307692,NA,NA,NA
5907,0.7131782945736435,Female,45+,Northeast
5908,0.5936199722607489,NA,NA,NA
5909,0.3232758620689655,Female,18-44,Northeast
5911,0.7731958762886598,Female,18-44,South
5912,0.10810810810810811,Male,18-44,Midwest
5913,0.6688524590163935,NA,NA,NA
5915,0.5739385065885798,Female,45+,Northeast
5917,0.296875,Female,45+,Midwest
5918,0.4976303317535545,Female,18-44,Northeast
5920,0.32727272727272727,Female,18-44,NA
5921,0.19708029197080293,Female,45+,West
5922,0.2805755395683453,Male,45+,South
5923,0.46405228758169936,Male,18-44,NA
5924,0.5201612903225806,NA,NA,NA
5925,0.73760092272203,NA,NA,NA
5926,0.6614173228346457,Female,18-44,Northeast
5927,0.323943661971831,Male,18-44,Midwest
5929,0.06451612903225806,NA,NA,NA
5930,0.6536248561565017,Male,45+,Northeast
5932,0.4775510204081633,Female,45+,West
5933,0.38405797101449274,Male,45+,Midwest
5934,0.4489795918367347,Male,18-44,South
5935,0.16129032258064516,Male,45+,West
5936,0.4734042553191489,Male,45+,Midwest
5937,0.4642857142857143,Female,18-44,NA
5940,0.27303754266211605,Female,45+,NA
5941,0.23684210526315788,Female,18-44,South
5943,0.302536231884058,Male,18-44,Midwest
5945,0.4857142857142857,Female,45+,South
5946,0.5503597122302158,Male,18-44,NA
5948,0.4797507788161994,Male,18-44,South
5949,0.33649289099526064,NA,NA,NA
5950,0.3888888888888889,Female,18-44,West
5951,0.22784810126582278,Female,45+,Northeast
5952,0.32727272727272727,NA,NA,NA
5954,0.4367469879518072,Female,18-44,NA
5955,0.5508819538670285,Female,18-44,West
5956,0.7824933687002652,NA,NA,NA
5957,0.7878275570583263,NA,NA,NA
5958,0.34628378378378377,Male,18-44,South
5960,0.33121019108280253,Female,18-44,NA
5962,0.35294117647058826,Male,18-44,Northeast
5963,0.3269230769230769,Male,18-44,South
5964,0.3181818181818182,Male,18-44,West
5965,0.23863636363636365,Male,18-44,South
5966,0.2517482517482518,Male,18-44,South
5967,0.32142857142857145,Female,18-44,Northeast
5968,0.3272425249169435,Female,18-44,West
5969,0.17567567567567569,Female,18-44,South
5970,0.20164609053497942,Female,18-44,Northeast
5971,0.0967741935483871,Female,18-44,West
5972,0.6280193236714976,Female,45+,South
5973,0.6296650717703349,Female,18-44,NA
5975,0.23214285714285715,Female,18-44,South
5976,0.42574257425742573,Female,18-44,NA
5977,0.17777777777777778,Female,18-44,Midwest
5978,0.3233082706766917,Female,45+,NA
5979,0.5331695331695332,Male,18-44,Midwest
5980,0.7204301075268817,Female,18-44,NA
5981,0.4701857282502444,Male,45+,Northeast
5985,0.2,Male,45+,West
5986,0.3506944444444444,Male,18-44,Midwest
5987,0.5132275132275133,Female,18-44,NA
5988,0.5471698113207547,Male,18-44,Midwest
5989,0.4641638225255973,Female,18-44,South
5991,0.20918367346938777,NA,NA,NA
5992,0.3389830508474576,Female,18-44,South
5993,0.39759036144578314,Female,18-44,NA
5995,0.268018018018018,Male,45+,West
5996,0.3119266055045872,Female,18-44,Northeast
5997,0.35294117647058826,Male,18-44,West
5998,0.22058823529411764,Male,45+,West
5999,0.5943775100401606,Male,18-44,Midwest
6000,0.30526315789473685,NA,NA,NA
6001,0.08860759493670886,Male,18-44,NA
6002,0.49372384937238495,Female,18-44,West
6003,0.23809523809523808,Female,18-44,Midwest
6004,0.287292817679558,Female,45+,Northeast
6006,0.4895833333333333,Female,18-44,NA
6007,0.47310126582278483,Male,18-44,West
6008,0.4140625,Female,18-44,Northeast
6009,0.16417910447761194,Female,18-44,NA
6010,0.5343680709534369,Female,45+,NA
6011,0.5,Female,45+,Midwest
6012,0.38271604938271603,Female,18-44,NA
6013,0.5103550295857988,Female,45+,Midwest
6014,0.4445344129554656,Female,45+,Northeast
6015,0.4546304957904584,Female,45+,Midwest
6016,0.6341189674523008,Female,45+,Midwest
6017,0.5054263565891473,Female,18-44,South
6019,0.5079365079365079,Female,18-44,West
6020,0.1724137931034483,Female,18-44,West
6022,0.3191489361702128,NA,NA,NA
6023,0.13392857142857142,Female,18-44,Northeast
6024,0.7582037996545768,Female,18-44,NA
6025,0.21951219512195122,Female,18-44,South
6026,0.21875,Female,18-44,NA
6029,0.5232,Female,18-44,South
6030,0.375,Female,45+,NA
6031,0.4610526315789474,Female,45+,West
6032,0.6183431952662722,Female,45+,NA
6033,0.17105263157894737,NA,NA,NA
6038,0.3644578313253012,Female,18-44,Midwest
6039,0.42592592592592593,NA,NA,NA
6040,0.12727272727272726,Female,18-44,NA
6041,0.5728643216080402,Female,18-44,Midwest
6042,0.26666666666666666,Female,18-44,West
6043,0.2054794520547945,Female,18-44,South
6044,0.05405405405405406,Female,45+,West
6045,0.19607843137254902,Female,18-44,Midwest
6046,0.8999456226209896,NA,NA,NA
6047,0.28823529411764703,Female,18-44,South
6048,0.0851063829787234,Male,18-44,South
6049,0.3,Male,18-44,NA
6050,0.6485148514851485,Male,45+,NA
6051,0.5403726708074534,Male,18-44,NA
6053,0.56841046277666,Female,45+,Midwest
6055,0.5379146919431279,NA,NA,NA
6057,0.6240601503759399,Female,18-44,South
6058,0.36065573770491804,Male,18-44,South
6060,0.3111111111111111,Female,18-44,Midwest
6061,0.4866666666666667,Female,45+,West
6062,0.03571428571428571,Female,18-44,Midwest
6063,0.5358851674641149,Female,18-44,Midwest
6065,0.6797488226059655,Male,18-44,NA
6066,0.5305232558139535,NA,NA,NA
6067,0.41706161137440756,Female,45+,Midwest
6068,0.15789473684210525,Female,18-44,NA
6069,0.20618556701030927,Female,18-44,Northeast
6070,0.25806451612903225,NA,NA,NA
6071,0.32142857142857145,Female,18-44,South
6072,0.30434782608695654,Female,18-44,NA
6073,0.3548387096774194,Female,18-44,NA
6074,0.32,Female,18-44,NA
6075,0.16304347826086957,NA,NA,NA
6076,0.5950920245398773,Female,18-44,Midwest
6077,0.30637636080870917,NA,NA,NA
6078,0.25,Female,18-44,West
6079,0.40437158469945356,Female,18-44,Midwest
6082,0.1,Female,18-44,South
6083,0.3561643835616438,Female,18-44,Northeast
6084,0.17708333333333334,Female,18-44,South
6085,0.3208955223880597,Female,18-44,Northeast
6086,0.09375,Female,18-44,Northeast
6087,0.43018867924528303,Female,18-44,NA
6088,0.3489583333333333,Female,18-44,Northeast
6089,0.4658203125,Female,18-44,Midwest
6092,0.47804878048780486,Female,18-44,Midwest
6093,0.2761904761904762,Female,18-44,Midwest
6094,0.3881401617250674,Female,18-44,West
6095,0.2962962962962963,Female,18-44,Northeast
6096,0.24242424242424243,Female,18-44,NA
6097,0.30676328502415456,Male,45+,NA
6098,0.4166666666666667,Female,18-44,South
6099,0.6170212765957447,Female,18-44,NA
6100,0.3,Female,18-44,Midwest
6101,0.24793388429752067,Female,18-44,Midwest
6102,0.610981308411215,Female,45+,West
6104,0.18518518518518517,Female,18-44,South
6105,0.4969512195121951,Female,18-44,Northeast
6106,0.15,Female,18-44,South
6108,0.25862068965517243,Female,18-44,Northeast
6109,0.06285714285714286,Female,18-44,Northeast
6110,0.3870967741935484,Female,18-44,Northeast
6111,0.43548387096774194,Female,18-44,Northeast
6112,0.4241486068111455,Female,18-44,West
6113,0.5865102639296188,Female,18-44,South
6114,0.43575418994413406,Female,18-44,South
6115,0.6007194244604317,Female,45+,NA
6116,0.35294117647058826,Female,18-44,West
6117,0.37623762376237624,Male,45+,Northeast
6119,0.4564102564102564,Female,45+,South
6120,0.32,Female,45+,Northeast
6122,0.4827586206896552,Female,18-44,West
6123,0.32432432432432434,Female,18-44,Midwest
6124,0.2,Female,18-44,West
6127,0.3509933774834437,Female,18-44,Midwest
6128,0.3177570093457944,Female,45+,West
6129,0.45182724252491696,Female,45+,NA
6131,0.6932367149758454,Female,18-44,NA
6132,0.4701492537313433,Male,18-44,Northeast
6133,0.33557046979865773,Male,18-44,NA
6134,0.7266949152542372,Female,18-44,NA
6136,0.24475524475524477,Female,18-44,West
6137,0.4942528735632184,Female,18-44,NA
6138,0.421875,Female,45+,NA
6140,0.47692307692307695,Female,45+,Midwest
6141,0.1320754716981132,Male,18-44,Midwest
6142,0.1935483870967742,Female,18-44,South
6143,0.375,Female,18-44,West
6144,0.1941747572815534,Female,45+,NA
6145,0.7279029462738301,Female,45+,West
6146,0.29069767441860467,Female,18-44,South
6147,0.4080145719489982,Female,18-44,NA
6148,0.3,Female,18-44,Midwest
6149,0.4449838187702265,Female,18-44,Midwest
6151,0.5490196078431373,Female,45+,Midwest
6153,0.5977830562153602,Female,18-44,Northeast
6154,0.367003367003367,Female,18-44,NA
6155,0.1864406779661017,Female,18-44,South
6157,0.24324324324324326,Female,18-44,Midwest
6158,0.1076923076923077,Female,18-44,NA
6159,0.5528301886792453,NA,NA,NA
6160,0.3037974683544304,Female,18-44,Midwest
6161,0.5484848484848485,Female,18-44,NA
6163,0.4557823129251701,Female,18-44,South
6164,0.4002818886539817,Female,18-44,Midwest
6165,0.2222222222222222,Female,18-44,West
6166,0.7062295081967213,NA,NA,NA
6167,0.3317757009345794,NA,NA,NA
6168,0.6625766871165644,Female,18-44,NA
6169,0.593103448275862,NA,NA,NA
6170,0.0,Female,18-44,Northeast
6171,0.6337349397590362,Female,45+,NA
6172,0.45161290322580644,NA,NA,NA
6173,0.48402948402948404,NA,NA,NA
6174,0.3591549295774648,Female,18-44,South
6175,0.39655172413793105,Female,18-44,South
6177,0.291044776119403,NA,NA,NA
6178,0.5107142857142857,Female,18-44,Midwest
6179,0.3880597014925373,Female,18-44,Midwest
6180,0.44594594594594594,Female,18-44,Midwest
6181,0.20634920634920634,Female,18-44,West
6182,0.16129032258064516,Female,18-44,Midwest
6183,0.22772277227722773,Female,18-44,Midwest
6184,0.3009049773755656,Female,18-44,NA
6185,0.4144144144144144,Female,18-44,South
6186,0.41883116883116883,Female,18-44,West
6188,0.13978494623655913,Male,45+,Midwest
6189,0.32222222222222224,Female,18-44,South
6191,0.4204035874439462,Female,18-44,Midwest
6192,0.32323232323232326,Female,18-44,NA
6195,0.5294953802416489,Female,18-44,Midwest
6196,0.5594405594405595,Female,45+,South
6197,0.6037414965986394,Female,18-44,NA
6198,0.4685714285714286,Female,18-44,NA
6201,0.5310668229777257,Female,18-44,Midwest
6202,0.5092165898617511,Female,18-44,NA
6203,0.5901639344262295,Female,18-44,South
6204,0.625,NA,NA,NA
6205,0.5087108013937283,Female,18-44,NA
6206,0.05063291139240506,Female,18-44,South
6207,0.4577114427860697,Female,18-44,NA
6208,0.022727272727272728,Female,18-44,Midwest
6209,0.25806451612903225,Female,18-44,South
6210,0.24528301886792453,Female,18-44,Midwest
6212,0.17391304347826086,Female,18-44,NA
6215,0.5573248407643312,NA,NA,NA
6216,0.22666666666666666,Female,18-44,West
6217,0.4057971014492754,Female,18-44,West
6218,0.2888086642599278,Male,18-44,South
6219,0.42539267015706805,Female,18-44,NA
6220,0.5861244019138756,Female,18-44,South
6221,0.16129032258064516,Female,45+,NA
6222,0.38636363636363635,Female,18-44,NA
6223,0.46956521739130436,Female,45+,West
6224,0.44101633393829404,Female,18-44,West
6225,0.4164588528678304,Female,18-44,Northeast
6226,0.47193585337915234,Female,18-44,West
6227,0.5340086830680174,Female,45+,NA
6228,0.5226480836236934,Female,45+,NA
6229,0.5697115384615384,Female,18-44,Midwest
6230,0.2597402597402597,NA,NA,NA
6231,0.5957894736842105,NA,NA,NA
6232,0.4307692307692308,NA,NA,NA
6233,0.30662020905923343,NA,NA,NA
6235,0.4718196457326892,Male,45+,NA
6238,0.37748344370860926,NA,NA,NA
6240,0.48927875243664715,Male,18-44,West
6241,0.3839835728952772,Female,18-44,Midwest
6242,0.3142857142857143,Female,18-44,South
6243,0.4423076923076923,Male,45+,South
6245,0.3253012048192771,Female,18-44,Midwest
6246,0.31901840490797545,Female,18-44,NA
6247,0.35185185185185186,Female,18-44,West
6248,0.36231884057971014,Female,18-44,NA
6249,0.48955223880597015,Female,18-44,South
6250,0.7929226736566186,Female,18-44,NA
6254,0.43233743409490333,Female,45+,Midwest
6255,0.3957597173144876,Female,18-44,Northeast
6256,0.6207349081364829,Female,18-44,Midwest
6258,0.39862542955326463,Male,18-44,South
6259,0.0,Female,18-44,Midwest
6260,0.14444444444444443,Female,18-44,Northeast
6261,0.39649122807017545,Female,18-44,South
6262,0.5837696335078534,Female,18-44,NA
6265,0.39086294416243655,Male,45+,NA
6267,0.3400576368876081,Male,45+,Midwest
6268,0.07407407407407407,Female,18-44,Midwest
6269,0.21212121212121213,Female,18-44,West
6272,0.6182380216383307,Female,18-44,South
6273,0.3234323432343234,Female,45+,NA
6275,0.3880597014925373,Female,18-44,West
6276,0.49868766404199477,Female,18-44,NA
6277,0.5069444444444444,Female,18-44,South
6278,0.29775280898876405,NA,NA,NA
6279,0.19230769230769232,Female,18-44,NA
6280,0.24074074074074073,Female,18-44,NA
6281,0.28422619047619047,Female,18-44,NA
6282,0.26717557251908397,Female,18-44,South
6283,0.35678391959798994,Female,18-44,South
6284,0.6556473829201102,Female,18-44,NA
6285,0.2,NA,NA,NA
6286,0.4305555555555556,Female,18-44,NA
6288,0.2852112676056338,Female,18-44,West
6289,0.35294117647058826,Female,18-44,NA
6291,0.22044728434504793,Female,18-44,Northeast
6292,0.5803571428571429,Female,18-44,West
6293,0.553314121037464,Female,18-44,West
6294,0.7399702823179792,Female,18-44,Midwest
6295,0.3384615384615385,Female,18-44,West
