uid,Model,nDCG@5,Gender,US Regions,Age Groups
8227,Mixture Decay,0.22062752472709,Female,,18-44
8229,Mixture Decay,0.1816174987580347,Female,,18-44
8230,Mixture Decay,0.8707520240361527,Female,,18-44
8231,Mixture Decay,0.5930228424657716,Female,Midwest,18-44
8232,Mixture Decay,0.1941948981939252,Female,,18-44
8233,Mixture Decay,0.6831608112507802,Female,South,18-44
8234,Mixture Decay,0.17534938423112964,Female,Midwest,18-44
8235,Mixture Decay,0.4683102399430638,,,
8236,Mixture Decay,0.2411500858543188,Female,,18-44
8237,Mixture Decay,0.3230316806126889,,,
8238,Mixture Decay,0.568847674273013,Female,,18-44
8239,Mixture Decay,0.624832962616563,Female,South,18-44
8240,Mixture Decay,0.1934264036172708,Female,,18-44
8241,Mixture Decay,0.7423993722576923,Female,Midwest,18-44
8242,Mixture Decay,0.7953656840374852,Male,South,18-44
8243,Mixture Decay,0.7952668034235676,Female,,45+
8244,Mixture Decay,0.5572507169832488,Female,South,18-44
8245,Mixture Decay,0.8901885953104937,Female,South,18-44
8246,Mixture Decay,0.22406963749772926,Male,Midwest,18-44
8247,Mixture Decay,0.5206250239621363,Female,,18-44
8248,Mixture Decay,0.4690217945061514,Female,West,18-44
8249,Mixture Decay,0.5348535022440619,Female,Northeast,18-44
8250,Mixture Decay,0.44926047774814587,Male,South,18-44
8251,Mixture Decay,0.475919939353381,Female,,18-44
8252,Mixture Decay,0.5254869182183339,Female,,45+
8253,Mixture Decay,0.3383726030008879,Female,Midwest,18-44
8254,Mixture Decay,0.3564082103346576,Male,Midwest,45+
8256,Mixture Decay,0.2643898007147256,Female,,18-44
8258,Mixture Decay,0.2750076235158704,Female,,18-44
8259,Mixture Decay,0.0,Female,South,18-44
8260,Mixture Decay,0.07847789501034545,Female,West,18-44
8261,Mixture Decay,0.924857906750001,Female,,18-44
8265,Mixture Decay,0.4585558224080061,,,
8266,Mixture Decay,0.5274146715445281,Female,West,18-44
8267,Mixture Decay,0.3859253237835337,Female,South,18-44
8268,Mixture Decay,0.2326590756470648,Female,Northeast,18-44
8269,Mixture Decay,0.21189279985555964,Male,,18-44
8272,Mixture Decay,0.46033356670976794,Female,Midwest,18-44
8274,Mixture Decay,0.3843647382020528,,,
8275,Mixture Decay,0.36880778522819135,Female,West,18-44
8276,Mixture Decay,0.4618250143227633,Male,,45+
8278,Mixture Decay,0.5491073752905138,Male,,18-44
8279,Mixture Decay,0.4054740683371935,Female,South,45+
8280,Mixture Decay,0.40578641054680814,Female,West,18-44
8282,Mixture Decay,0.3895716889903793,Female,Midwest,18-44
8283,Mixture Decay,0.6528566830866421,Female,Northeast,18-44
8285,Mixture Decay,0.5484823910847373,Male,South,45+
8286,Mixture Decay,0.5670691314622583,Male,South,45+
8287,Mixture Decay,0.8225651090299607,Male,South,45+
8288,Mixture Decay,0.3658979758489496,Female,Northeast,18-44
8289,Mixture Decay,0.5137828937845568,,,
8290,Mixture Decay,0.4106841165849721,Male,South,45+
8294,Mixture Decay,0.5192038747423146,Female,Northeast,18-44
8296,Mixture Decay,0.4573828426711031,,,
8297,Mixture Decay,0.4721864248983661,Female,,18-44
8298,Mixture Decay,0.30498624774822986,Female,,18-44
8300,Mixture Decay,0.2038136348165015,Female,,45+
8301,Mixture Decay,0.5154419288497842,Female,,18-44
8302,Mixture Decay,0.3999047267416584,Female,,18-44
8303,Mixture Decay,0.2613868101769579,,,
8304,Mixture Decay,0.4410568091148336,Female,South,45+
8305,Mixture Decay,0.36368535780989975,Female,Midwest,18-44
8306,Mixture Decay,0.4387120463372411,Female,South,18-44
8307,Mixture Decay,0.17661944490578896,Female,Northeast,18-44
8308,Mixture Decay,0.4455049769424068,Male,Midwest,18-44
8310,Mixture Decay,0.5134352709151953,Female,Midwest,18-44
8311,Mixture Decay,0.6236266697805074,Female,,18-44
8312,Mixture Decay,0.03994784639878207,Female,,18-44
8313,Mixture Decay,0.15121811674360872,Female,Midwest,45+
8314,Mixture Decay,0.39098583585041263,Female,Northeast,18-44
8315,Mixture Decay,0.8625120755083651,Male,,18-44
8316,Mixture Decay,0.3434391686870896,Female,West,45+
8318,Mixture Decay,0.2263118279837751,,,
8319,Mixture Decay,0.3826803184943109,Female,Midwest,18-44
8320,Mixture Decay,0.6187605361813667,Female,Midwest,45+
8321,Mixture Decay,0.4786166824183238,,,
8322,Mixture Decay,0.6281493002219697,Male,Midwest,45+
8323,Mixture Decay,0.2730056316227868,Female,South,45+
8326,Mixture Decay,0.5361510370312306,Female,Northeast,18-44
8327,Mixture Decay,0.6162571433357169,Female,,18-44
8328,Mixture Decay,0.5781873751749235,Female,Midwest,45+
8329,Mixture Decay,0.5529705657351497,Female,Northeast,45+
8330,Mixture Decay,0.5617762605652615,Male,Midwest,18-44
8332,Mixture Decay,0.10372291364463138,Female,Midwest,18-44
8333,Mixture Decay,0.6811860725871011,Female,South,18-44
8334,Mixture Decay,0.4838360159110749,Female,,18-44
8337,Mixture Decay,0.8504896449549892,Female,,18-44
8338,Mixture Decay,0.3170930681097932,Female,,45+
8339,Mixture Decay,0.0733423874596552,Female,South,18-44
8340,Mixture Decay,0.5138041912048751,Female,West,18-44
8341,Mixture Decay,0.402064242076686,Female,South,18-44
8344,Mixture Decay,0.6125315534369268,Female,Northeast,18-44
8345,Mixture Decay,0.0254632917719874,Female,South,18-44
8347,Mixture Decay,0.7043860331248032,Female,,18-44
8348,Mixture Decay,0.11305340175787205,Female,,45+
8349,Mixture Decay,0.2268650625768927,Female,South,45+
8350,Mixture Decay,0.3647791500697056,Female,South,18-44
8352,Mixture Decay,0.2493202105823845,Female,South,18-44
8353,Mixture Decay,0.6446075634849776,,,
8355,Mixture Decay,0.7250181272269886,Female,,18-44
8356,Mixture Decay,0.16982305872250605,Female,Midwest,18-44
8358,Mixture Decay,0.4068485750911511,Male,Northeast,18-44
8359,Mixture Decay,0.43484491913592616,,,
8360,Mixture Decay,0.3034865739149719,Female,Northeast,18-44
8361,Mixture Decay,0.21537299269083515,,,
8363,Mixture Decay,0.08935768706385028,Female,South,18-44
8365,Mixture Decay,0.3701924836282409,Female,South,18-44
8366,Mixture Decay,0.6405402473160708,Female,Midwest,18-44
8367,Mixture Decay,0.5191918419525485,,,
8368,Mixture Decay,0.2652987594018644,Female,,18-44
8369,Mixture Decay,0.5541644878530927,Female,Midwest,18-44
8370,Mixture Decay,0.4358896035097497,Female,,18-44
8371,Mixture Decay,0.7097804871589404,,,
8372,Mixture Decay,0.44496914739055937,Female,Midwest,18-44
8373,Mixture Decay,0.5846981767813946,Female,West,45+
8374,Mixture Decay,0.5412462445247138,Female,Northeast,18-44
8375,Mixture Decay,0.3177076082813827,Female,Northeast,18-44
8376,Mixture Decay,0.021313841057661133,Female,Northeast,18-44
8378,Mixture Decay,0.2637397838028833,Female,West,18-44
8379,Mixture Decay,0.25182200155577744,Female,Midwest,18-44
8381,Mixture Decay,0.60260758945478,,,
8382,Mixture Decay,0.6726864439414205,Female,Midwest,45+
8383,Mixture Decay,0.16824022019445095,,,
8384,Mixture Decay,0.5342884833329529,Female,Northeast,18-44
8385,Mixture Decay,0.5673373262536053,Male,,18-44
8387,Mixture Decay,0.3751770325561593,Female,,18-44
8390,Mixture Decay,0.4718041942012288,Male,,18-44
8392,Mixture Decay,0.4284675644420479,Male,Northeast,18-44
8393,Mixture Decay,0.2613147192765458,Male,,18-44
8395,Mixture Decay,0.1445618688623033,Male,West,45+
8397,Mixture Decay,0.2020166451350531,Female,South,18-44
8398,Mixture Decay,0.3170971460232988,Female,,18-44
8399,Mixture Decay,0.537257755774046,Female,Midwest,18-44
8401,Mixture Decay,0.5975950124980254,Female,South,18-44
8402,Mixture Decay,0.3374884535519746,Female,West,18-44
8403,Mixture Decay,0.5279839723937901,Female,South,18-44
8404,Mixture Decay,0.2455298797339343,Female,,18-44
8406,Mixture Decay,0.3536322831821264,Female,Midwest,18-44
8407,Mixture Decay,0.7283409705286294,Female,,18-44
8410,Mixture Decay,0.0,Female,South,18-44
8412,Mixture Decay,0.5816279100873758,Male,Northeast,18-44
8414,Mixture Decay,0.2878082858157642,Female,West,18-44
8415,Mixture Decay,0.5339813939530259,Female,West,45+
8416,Mixture Decay,0.5397265394450991,Female,,18-44
8417,Mixture Decay,0.22618595071429146,,,
8418,Mixture Decay,0.2047023505588203,Female,,45+
8419,Mixture Decay,0.7501446357464381,Female,South,45+
8420,Mixture Decay,0.7388198780320238,Female,,18-44
8422,Mixture Decay,0.2907116759943962,Female,South,18-44
8423,Mixture Decay,0.5186188954629691,Female,West,45+
8424,Mixture Decay,0.5491588356005634,,,
8425,Mixture Decay,0.6660164081758714,Female,Northeast,18-44
8426,Mixture Decay,0.6138768911790171,Female,South,18-44
8427,Mixture Decay,0.8448396181848566,Male,South,45+
8428,Mixture Decay,0.3043026458213057,Female,South,45+
8429,Mixture Decay,0.7333385560491228,Male,Midwest,45+
8430,Mixture Decay,0.04372266152091495,Female,West,18-44
8432,Mixture Decay,0.6650792922451865,Female,West,45+
8434,Mixture Decay,0.23004005793415,Male,,18-44
8435,Mixture Decay,0.34132895668526625,Female,Midwest,18-44
8436,Mixture Decay,0.4590119549112402,Female,Northeast,45+
8437,Mixture Decay,0.308719372307281,Female,West,18-44
8438,Mixture Decay,0.0,Female,South,18-44
8439,Mixture Decay,0.24049788832123864,Female,South,18-44
8440,Mixture Decay,0.5765791310986654,Female,Midwest,45+
8441,Mixture Decay,0.36998658498616704,Female,,18-44
8442,Mixture Decay,0.542264782579421,Female,West,18-44
8443,Mixture Decay,0.3135779670002117,Male,West,45+
8445,Mixture Decay,0.3148073914156061,Male,Northeast,18-44
8447,Mixture Decay,0.4998376341671167,Female,Northeast,18-44
8448,Mixture Decay,0.15082450956243335,Female,Northeast,18-44
8450,Mixture Decay,0.3385515173399808,Female,South,18-44
8451,Mixture Decay,0.2152542310342813,,,
8452,Mixture Decay,0.5435364533478225,Male,,18-44
8453,Mixture Decay,0.7065253004418927,Female,,45+
8454,Mixture Decay,0.35776790989303625,Male,,18-44
8455,Mixture Decay,0.20029366306375526,Female,Midwest,45+
8457,Mixture Decay,0.4835330973370698,Female,Midwest,18-44
8464,Mixture Decay,0.19651529808306176,Female,,18-44
8465,Mixture Decay,0.6375372044532647,Male,,45+
8466,Mixture Decay,0.27907559469450616,Female,South,18-44
8467,Mixture Decay,0.9549644006716208,Female,South,18-44
8468,Mixture Decay,0.7483131736774867,Male,,45+
8469,Mixture Decay,0.0,Female,West,18-44
8470,Mixture Decay,0.5115970926726708,Female,,18-44
8471,Mixture Decay,0.7155003743706974,Female,,45+
8472,Mixture Decay,0.8533613613210435,Female,,18-44
8473,Mixture Decay,0.3266421000421497,Female,,18-44
8474,Mixture Decay,0.6666650244731742,Female,Midwest,45+
8475,Mixture Decay,0.5465801822800695,Female,South,18-44
8476,Mixture Decay,0.42086935775423867,Female,,18-44
8477,Mixture Decay,0.4603027882502511,Female,South,45+
8479,Mixture Decay,0.6136715525654838,Male,,18-44
8480,Mixture Decay,0.4142684384019303,Male,,18-44
8483,Mixture Decay,0.5266850157963884,Female,Midwest,45+
8484,Mixture Decay,0.4035611754341894,Female,,18-44
8485,Mixture Decay,0.6142839781939412,Female,Midwest,18-44
8486,Mixture Decay,0.1709332714197638,Female,,18-44
8487,Mixture Decay,0.6344117513940449,Female,,18-44
8488,Mixture Decay,0.2883577312020181,Female,,18-44
8491,Mixture Decay,0.4630016401770135,Female,,18-44
8493,Mixture Decay,0.22447960629719813,,,
8494,Mixture Decay,0.7299301972870469,Female,Northeast,18-44
8495,Mixture Decay,0.1876372863859624,Female,South,18-44
8496,Mixture Decay,0.24829326255681985,Female,Northeast,18-44
8497,Mixture Decay,0.4200135840128018,Male,South,45+
8500,Mixture Decay,0.6015197440992047,Male,South,45+
8501,Mixture Decay,0.43049536378119496,Female,South,18-44
8502,Mixture Decay,0.3110807140770873,Male,South,45+
8504,Mixture Decay,0.6310736225976079,Female,,45+
8505,Mixture Decay,0.13012668333070054,Female,South,45+
8506,Mixture Decay,0.29183843465410514,Male,West,45+
8507,Mixture Decay,0.16958010263680806,Female,West,18-44
8508,Mixture Decay,0.4890188546867879,Female,South,18-44
8509,Mixture Decay,0.31621074048322473,Female,Northeast,18-44
8510,Mixture Decay,0.3756666945143487,Male,Midwest,45+
8511,Mixture Decay,0.3115310625884252,Female,,18-44
8512,Mixture Decay,0.840375032788412,Female,Northeast,45+
8514,Mixture Decay,0.1148145368921604,Female,South,18-44
8515,Mixture Decay,0.3488779388621534,Male,West,18-44
8517,Mixture Decay,0.17486178603239647,Female,Northeast,18-44
8518,Mixture Decay,0.4349762024503279,,,
8520,Mixture Decay,0.9623143228359644,Female,West,45+
8521,Mixture Decay,0.5304653133265891,Male,South,18-44
8523,Mixture Decay,0.3027946857737112,Female,,18-44
8525,Mixture Decay,0.07550149325061434,,,
8526,Mixture Decay,0.5848343551972954,Female,South,18-44
8527,Mixture Decay,0.7285313769888412,Female,South,18-44
8529,Mixture Decay,0.5000543515446932,Male,,18-44
8530,Mixture Decay,0.3210217774939535,Female,West,18-44
8531,Mixture Decay,0.38997470944069496,Female,,18-44
8533,Mixture Decay,0.7060485185075227,Female,South,18-44
8535,Mixture Decay,0.3780293594035791,Female,West,18-44
8536,Mixture Decay,0.8858557077574131,Female,,45+
8537,Mixture Decay,0.44809116786839215,Female,Midwest,18-44
8538,Mixture Decay,0.5323658604466942,Female,West,18-44
8541,Mixture Decay,0.5930794106052549,Male,Midwest,45+
8542,Mixture Decay,0.8428266323837029,,,
8543,Mixture Decay,0.12421743139107284,Female,South,18-44
8544,Mixture Decay,0.2719849509847353,,,
8545,Mixture Decay,0.22155885287342195,Female,,45+
8546,Mixture Decay,0.6403060628108284,Male,South,18-44
8547,Mixture Decay,0.813375761879919,Female,West,18-44
8548,Mixture Decay,0.23984296397017002,Female,Midwest,18-44
8552,Mixture Decay,0.2740930646787303,Male,Midwest,18-44
8553,Mixture Decay,0.21800481329856167,Female,Northeast,18-44
8554,Mixture Decay,0.0919399927779174,Female,South,18-44
8555,Mixture Decay,0.3047496381827036,Male,West,18-44
8556,Mixture Decay,0.2912971286282918,Female,Midwest,18-44
8557,Mixture Decay,0.7268618649746651,Female,Midwest,45+
8559,Mixture Decay,0.21714009179722227,Female,Midwest,18-44
8562,Mixture Decay,0.12643291105002688,Female,,45+
8563,Mixture Decay,0.23553150922758426,Female,South,18-44
8564,Mixture Decay,0.3182518213875535,Male,West,45+
8565,Mixture Decay,0.5904592721830291,Male,,45+
8566,Mixture Decay,0.1490753666372463,Female,Northeast,18-44
8567,Mixture Decay,0.5342750427439723,Female,,18-44
8568,Mixture Decay,0.2096928770880182,Male,,18-44
8569,Mixture Decay,0.22192653936823312,Female,South,18-44
8571,Mixture Decay,0.1397571599672259,Female,,18-44
8572,Mixture Decay,0.379734541846974,Female,South,18-44
8573,Mixture Decay,0.2292237974709224,Female,Midwest,18-44
8574,Mixture Decay,0.4286875449331968,,,
8575,Mixture Decay,0.4887558808317571,Female,South,18-44
8576,Mixture Decay,0.32059702457304795,Female,,18-44
8578,Mixture Decay,0.4899846197312585,Female,,18-44
8579,Mixture Decay,0.2817143396030182,Female,South,18-44
8580,Mixture Decay,0.5058419555443536,Female,,18-44
8581,Mixture Decay,0.36136328632247583,Female,West,18-44
8582,Mixture Decay,0.350614876259121,Female,South,18-44
8587,Mixture Decay,0.7221067804724222,Female,West,18-44
8588,Mixture Decay,0.3166571605756457,Female,South,18-44
8590,Mixture Decay,0.3418605917051139,Female,South,18-44
8591,Mixture Decay,0.3748052763284687,,,
8592,Mixture Decay,0.7234112844315305,,,
8595,Mixture Decay,0.4942055878734536,Female,South,18-44
8596,Mixture Decay,0.7368111772307182,,,
8597,Mixture Decay,0.4776235294000749,Female,Midwest,18-44
8598,Mixture Decay,0.3292917010267728,Female,Northeast,18-44
8599,Mixture Decay,0.2982620294729709,Male,Midwest,45+
8600,Mixture Decay,0.3608463861373257,Male,,18-44
8601,Mixture Decay,0.6883624836067055,,,
8602,Mixture Decay,0.7221755151718058,,,
8603,Mixture Decay,0.16504087102114828,Male,Midwest,18-44
8604,Mixture Decay,0.34110602903203685,Female,Northeast,45+
8605,Mixture Decay,0.15668169252822914,Female,,18-44
8607,Mixture Decay,0.7254750038935954,,,
8608,Mixture Decay,0.30657359638272924,Female,South,18-44
8609,Mixture Decay,0.19429351636817627,,,
8611,Mixture Decay,0.4416091905282333,Male,West,18-44
8614,Mixture Decay,0.2297509388565057,Female,Midwest,18-44
8615,Mixture Decay,0.2471380761613972,Female,Midwest,45+
8616,Mixture Decay,0.4211828483052004,Male,South,45+
8617,Mixture Decay,0.4289665947141657,Male,Midwest,45+
8618,Mixture Decay,0.6029145401329322,Male,,18-44
8619,Mixture Decay,0.30720069217310153,Male,Midwest,45+
8620,Mixture Decay,0.7334480804775452,Female,West,18-44
8621,Mixture Decay,0.4492698307782012,Female,West,45+
8622,Mixture Decay,0.3552660967384237,Female,,45+
8623,Mixture Decay,0.2747434413699019,Female,Northeast,18-44
8624,Mixture Decay,0.2782141607758966,Male,,18-44
8625,Mixture Decay,0.3650319870480107,Female,,18-44
8626,Mixture Decay,0.4335070272220283,Male,Northeast,18-44
8627,Mixture Decay,0.4686179090578601,Female,South,18-44
8628,Mixture Decay,0.2655166428711025,Female,South,45+
8629,Mixture Decay,0.3980680879464749,Female,West,18-44
8630,Mixture Decay,0.8231764046730684,,,
8631,Mixture Decay,0.2357622390765311,Female,Midwest,18-44
8633,Mixture Decay,0.5921049500751563,Male,,18-44
8634,Mixture Decay,0.6965535189668934,Male,Northeast,45+
8635,Mixture Decay,0.3736679392465474,Female,South,18-44
8636,Mixture Decay,0.5864604041722449,Female,West,18-44
8638,Mixture Decay,0.6867983153172726,Female,West,45+
8639,Mixture Decay,0.2664364237697387,Female,Northeast,18-44
8640,Mixture Decay,0.31546487678572865,Male,South,18-44
8641,Mixture Decay,0.5929242728455042,Female,West,18-44
8642,Mixture Decay,0.4333746903716589,Female,Midwest,18-44
8643,Mixture Decay,0.5851872706243697,Female,,18-44
8644,Mixture Decay,0.7779862393087134,Female,,18-44
8646,Mixture Decay,0.463603683553338,Female,,18-44
8647,Mixture Decay,0.3273914711274665,Female,Northeast,18-44
8649,Mixture Decay,0.2726889757987224,Female,South,18-44
8650,Mixture Decay,0.6360783740586503,Male,South,18-44
8651,Mixture Decay,0.5794819965591337,Female,South,45+
8652,Mixture Decay,0.2773432720116417,,,
8654,Mixture Decay,0.5208597072877001,,,
8655,Mixture Decay,0.6159533808928949,Female,,45+
8656,Mixture Decay,0.35419858395245385,Female,West,45+
8658,Mixture Decay,0.43213965613581024,Female,South,18-44
8659,Mixture Decay,0.5178780551370616,Female,West,18-44
8660,Mixture Decay,0.6609113781463779,Male,Midwest,18-44
8661,Mixture Decay,0.5517931902631478,Male,Midwest,18-44
8663,Mixture Decay,0.6587576079247184,,,
8664,Mixture Decay,0.5601165984221795,Female,,45+
8665,Mixture Decay,0.322508969643496,Female,,18-44
8666,Mixture Decay,0.7400401300018509,Female,South,18-44
8667,Mixture Decay,0.8172973300238917,Male,Midwest,45+
8668,Mixture Decay,0.6816173471472179,,,
8669,Mixture Decay,0.4926095602627597,Female,Midwest,18-44
8671,Mixture Decay,0.4897974656574868,Female,South,18-44
8672,Mixture Decay,0.35079291105311017,Female,Northeast,18-44
8673,Mixture Decay,0.2784671236678605,,,
8675,Mixture Decay,0.4751066634333794,Female,,18-44
8676,Mixture Decay,0.0,Female,Midwest,18-44
8677,Mixture Decay,0.3706678879615524,Female,South,45+
8679,Mixture Decay,0.5271049545233395,Female,West,45+
8680,Mixture Decay,0.6330687336293328,,,
8681,Mixture Decay,0.4566781632235529,Male,,18-44
8682,Mixture Decay,0.6641232477788017,Male,,18-44
8683,Mixture Decay,0.33759306622401497,Female,Northeast,18-44
8687,Mixture Decay,0.4378391601966796,,,
8688,Mixture Decay,0.07130858957979404,Female,Northeast,18-44
8689,Mixture Decay,0.4775181463800942,Female,Northeast,18-44
8690,Mixture Decay,0.18269375455636908,Female,Midwest,18-44
8692,Mixture Decay,0.37157198675864256,Female,,18-44
8694,Mixture Decay,0.4902641292819155,Female,Midwest,18-44
8696,Mixture Decay,0.1382866175020359,Female,Midwest,18-44
8697,Mixture Decay,0.3121128459815904,Female,West,45+
8698,Mixture Decay,0.4563826390929006,Male,Northeast,45+
8699,Mixture Decay,0.33925104089856545,Female,,18-44
8700,Mixture Decay,0.057531890374478215,Female,South,18-44
8702,Mixture Decay,0.4441433087510179,Female,Northeast,18-44
8704,Mixture Decay,0.5369492524900789,Male,South,18-44
8705,Mixture Decay,0.3897675590361036,Female,,18-44
8706,Mixture Decay,0.1272589880079381,,,
8707,Mixture Decay,0.6245571213015402,Female,South,18-44
8708,Mixture Decay,0.3391146223107347,Female,,45+
8709,Mixture Decay,0.7345939540787366,Male,Midwest,18-44
8711,Mixture Decay,0.4919685916150751,,,
8712,Mixture Decay,0.5277590878406292,,,
8713,Mixture Decay,0.6760265963114689,Female,,18-44
8715,Mixture Decay,0.3301177088584728,Female,,18-44
8716,Mixture Decay,0.6274215505813373,Female,West,18-44
8717,Mixture Decay,0.7233946824651699,,,
8718,Mixture Decay,0.22133060406899344,Female,South,45+
8719,Mixture Decay,0.3904070865923083,Female,Northeast,45+
8720,Mixture Decay,0.362745739395849,Female,,45+
8721,Mixture Decay,0.6450362252914182,Female,,45+
8722,Mixture Decay,0.6732079409719527,Female,South,18-44
8723,Mixture Decay,0.5296317967994253,Female,Midwest,18-44
8724,Mixture Decay,0.08940806663913467,Female,South,18-44
8725,Mixture Decay,0.5308478437431011,Female,Northeast,45+
8726,Mixture Decay,0.4056514609924403,Female,Midwest,45+
8727,Mixture Decay,0.8503449055347547,Female,South,18-44
8728,Mixture Decay,0.2922249930888046,Female,,18-44
8729,Mixture Decay,0.39616513372698137,Female,South,18-44
8730,Mixture Decay,0.7934972866075501,Female,,18-44
8731,Mixture Decay,0.4481606762456801,,,
8732,Mixture Decay,0.4439303098360348,Female,Midwest,45+
8735,Mixture Decay,0.6663057591788282,Male,Midwest,45+
8736,Mixture Decay,0.17004762886752112,Male,Midwest,18-44
8737,Mixture Decay,0.3298174890537082,Female,Northeast,18-44
8738,Mixture Decay,0.5410183103920428,Female,Midwest,18-44
8739,Mixture Decay,0.763033973290485,Female,South,45+
8740,Mixture Decay,0.3943302695338273,Female,West,45+
8741,Mixture Decay,0.43403491929732396,Female,Midwest,45+
8742,Mixture Decay,0.0901328219387796,Female,,18-44
8743,Mixture Decay,0.7250552112072248,,,
8745,Mixture Decay,0.5748486253154412,Female,South,18-44
8746,Mixture Decay,0.1964467909565896,Female,Midwest,45+
8747,Mixture Decay,0.18127658111371409,Female,South,18-44
8752,Mixture Decay,0.2870589660338603,Female,West,18-44
8754,Mixture Decay,0.5062870208624433,Female,,18-44
8755,Mixture Decay,0.5171118203340421,Female,,18-44
8756,Mixture Decay,0.4921691378088765,Female,,18-44
8757,Mixture Decay,0.6928889432379761,Male,South,18-44
8759,Mixture Decay,0.230473613270414,Male,Northeast,18-44
8760,Mixture Decay,0.5936016895678644,Male,Northeast,18-44
8762,Mixture Decay,0.5641725795518722,Female,Northeast,45+
8763,Mixture Decay,0.5893520247057465,Female,Northeast,18-44
8764,Mixture Decay,0.4466139037501013,Female,South,18-44
8765,Mixture Decay,0.5315218870218141,,,
8766,Mixture Decay,0.2861163684047981,,,
8767,Mixture Decay,0.6138030982820964,Female,South,18-44
8768,Mixture Decay,0.23447917296994625,,,
8769,Mixture Decay,0.7598584686762171,Female,,45+
8770,Mixture Decay,0.8318724637288825,Female,West,18-44
8771,Mixture Decay,0.4975848771396261,Female,South,45+
8773,Mixture Decay,0.4786104254717802,Male,,18-44
8774,Mixture Decay,0.6547552137739745,Female,,18-44
8775,Mixture Decay,0.3505264464152417,Female,Midwest,18-44
8778,Mixture Decay,0.6242503943174772,Female,,18-44
8779,Mixture Decay,0.3183873025360038,Female,West,18-44
8782,Mixture Decay,0.11171916339963203,Female,,45+
8783,Mixture Decay,0.5373781003085696,Female,,18-44
8785,Mixture Decay,0.2862174735228637,Female,South,45+
8786,Mixture Decay,0.6400980368513703,Female,,18-44
8787,Mixture Decay,0.3612478096392736,Female,South,18-44
8788,Mixture Decay,0.40884028726186,Female,,45+
8789,Mixture Decay,0.5261432880924592,,,
8790,Mixture Decay,0.5251666580885882,Male,,18-44
8793,Mixture Decay,0.3526231229975608,,,
8794,Mixture Decay,0.32110449284004394,Female,,18-44
8795,Mixture Decay,0.2613906650461527,Male,West,18-44
8796,Mixture Decay,0.2769854703949108,Female,Midwest,18-44
8797,Mixture Decay,0.5246344221778392,Male,,45+
8798,Mixture Decay,0.4330474486946479,Male,,18-44
8799,Mixture Decay,0.2715286942036247,Female,,18-44
8800,Mixture Decay,0.17856077028000195,Female,Midwest,18-44
8802,Mixture Decay,0.0,Female,Midwest,18-44
8804,Mixture Decay,0.4837218090495646,,,
8805,Mixture Decay,0.346060172950066,Female,West,18-44
8807,Mixture Decay,0.3370661895014997,Female,South,18-44
8808,Mixture Decay,0.2576011628408058,Female,Midwest,45+
8809,Mixture Decay,0.5056501755799129,,,
8810,Mixture Decay,0.12254150819739187,Female,Midwest,18-44
8811,Mixture Decay,0.4355285553535371,,,
8812,Mixture Decay,0.20374193504953972,Female,Midwest,18-44
8813,Mixture Decay,0.6602360785846441,Female,South,18-44
8814,Mixture Decay,0.6026815071829772,Female,West,18-44
8817,Mixture Decay,0.6229635092003591,Female,Midwest,18-44
8818,Mixture Decay,0.2354121579722504,Female,South,18-44
8819,Mixture Decay,0.7950063112456753,,,
8821,Mixture Decay,0.4193915363262504,Female,Midwest,18-44
8823,Mixture Decay,0.4552364544342085,Female,,18-44
8826,Mixture Decay,0.2687932526443844,Female,,18-44
8827,Mixture Decay,0.3030444719234976,Female,South,18-44
8830,Mixture Decay,0.13491275316529616,Female,,18-44
8831,Mixture Decay,0.25008143958088963,,,
8832,Mixture Decay,0.4474257254778288,Female,,18-44
8833,Mixture Decay,0.34052801055173737,Female,Midwest,18-44
8834,Mixture Decay,0.3671227458101043,Female,West,45+
8835,Mixture Decay,0.28020579291768416,Female,South,45+
8836,Mixture Decay,0.3185463437244648,Female,West,18-44
8837,Mixture Decay,0.28970794031414343,Female,Midwest,18-44
8838,Mixture Decay,0.4103599757458684,Female,,18-44
8840,Mixture Decay,0.844430282805756,Female,,45+
8841,Mixture Decay,0.534977573056114,Male,Northeast,18-44
8842,Mixture Decay,0.6423131107885082,Female,Northeast,18-44
8843,Mixture Decay,0.14304853275367807,Male,South,45+
8844,Mixture Decay,0.3748303661250112,Female,Midwest,18-44
8845,Mixture Decay,0.6945698396489827,Female,West,18-44
8847,Mixture Decay,0.5014535948512074,Female,South,18-44
8848,Mixture Decay,0.3511033064524156,Male,,18-44
8850,Mixture Decay,0.8554676665130211,,,
8851,Mixture Decay,0.0,Female,,18-44
8852,Mixture Decay,0.2414296158333349,Female,South,18-44
8853,Mixture Decay,0.441031833258929,,,
8854,Mixture Decay,0.3602100660523263,Female,South,45+
8855,Mixture Decay,0.3379309290643868,Female,Midwest,18-44
8857,Mixture Decay,0.4909028791916646,Female,South,18-44
8858,Mixture Decay,0.6650361268167445,Female,,18-44
8859,Mixture Decay,0.2086464691299836,Female,South,45+
8860,Mixture Decay,0.4196988986960054,Female,West,18-44
8861,Mixture Decay,0.5232587826990491,Female,South,18-44
8862,Mixture Decay,0.5464560326637374,,,
8864,Mixture Decay,0.4449944224977273,Female,South,45+
8865,Mixture Decay,0.351479111640307,Female,,18-44
8866,Mixture Decay,0.4858649928741968,Female,,18-44
8867,Mixture Decay,0.5086769957232374,,,
